,location,date,total_cases,new_cases,total_deaths,new_deaths
84804,World,2020-02-29,86013.0,1891.0,2942.0,69.0
84805,World,2020-03-01,88394.0,2381.0,2996.0,54.0
84806,World,2020-03-02,90377.0,1983.0,3085.0,89.0
84807,World,2020-03-03,92971.0,2594.0,3160.0,75.0
84808,World,2020-03-04,95279.0,2308.0,3255.0,95.0
84809,World,2020-03-05,98090.0,2811.0,3349.0,94.0
84810,World,2020-03-06,102003.0,3913.0,3460.0,111.0
84811,World,2020-03-07,106098.0,4095.0,3564.0,104.0
84812,World,2020-03-08,110047.0,3949.0,3803.0,239.0
84813,World,2020-03-09,114219.0,4172.0,3993.0,190.0
84814,World,2020-03-10,119041.0,4822.0,4267.0,274.0
84815,World,2020-03-11,126702.0,7661.0,4611.0,344.0
84816,World,2020-03-12,132492.0,5790.0,4917.0,306.0
84817,World,2020-03-13,146876.0,14384.0,5414.0,497.0
84818,World,2020-03-14,157950.0,11074.0,5834.0,420.0
84819,World,2020-03-15,169219.0,11269.0,6470.0,636.0
84820,World,2020-03-16,184027.0,14808.0,7153.0,683.0
84821,World,2020-03-17,199970.0,15943.0,7966.0,813.0
84822,World,2020-03-18,219535.0,19565.0,8872.0,906.0
84823,World,2020-03-19,246584.0,27049.0,9983.0,1111.0
84824,World,2020-03-20,277359.0,30775.0,11469.0,1486.0
84825,World,2020-03-21,309350.0,31991.0,13191.0,1722.0
84826,World,2020-03-22,344205.0,34855.0,14877.0,1686.0
84827,World,2020-03-23,387040.0,42835.0,16826.0,1949.0
84828,World,2020-03-24,428219.0,41179.0,19116.0,2290.0
84829,World,2020-03-25,479220.0,51001.0,21926.0,2810.0
84830,World,2020-03-26,542097.0,62877.0,24961.0,3035.0
84831,World,2020-03-27,607138.0,65041.0,28449.0,3488.0
84832,World,2020-03-28,674418.0,67280.0,32179.0,3730.0
84833,World,2020-03-29,733655.0,59237.0,35698.0,3519.0
84834,World,2020-03-30,798949.0,65294.0,39779.0,4081.0
84835,World,2020-03-31,875794.0,76845.0,44527.0,4748.0
84836,World,2020-04-01,958602.0,82808.0,50525.0,5998.0
84837,World,2020-04-02,1041662.0,83060.0,56412.0,5887.0
84838,World,2020-04-03,1125221.0,83559.0,62573.0,6161.0
84839,World,2020-04-04,1183584.0,58363.0,68487.0,5914.0
84840,World,2020-04-05,1256176.0,72592.0,73675.0,5188.0
84841,World,2020-04-06,1329331.0,73155.0,79613.0,5938.0
84842,World,2020-04-07,1399162.0,69831.0,87871.0,8258.0
84843,World,2020-04-08,1482540.0,83378.0,94682.0,6811.0
84844,World,2020-04-09,1569554.0,87014.0,102466.0,7784.0
84845,World,2020-04-10,1655088.0,85534.0,109844.0,7378.0
84846,World,2020-04-11,1729371.0,74283.0,116016.0,6172.0
84847,World,2020-04-12,1849067.0,119696.0,121875.0,5859.0
84848,World,2020-04-13,1919809.0,70742.0,127841.0,5966.0
84849,World,2020-04-14,2003820.0,84011.0,134810.0,6969.0
84850,World,2020-04-15,2080934.0,77114.0,143283.0,8473.0
84851,World,2020-04-16,2176465.0,95531.0,150542.0,7259.0
84852,World,2020-04-17,2264462.0,87997.0,158936.0,8394.0
84853,World,2020-04-18,2341702.0,77240.0,165081.0,6145.0
84854,World,2020-04-19,2418307.0,76605.0,170314.0,5233.0
84855,World,2020-04-20,2494325.0,76018.0,176185.0,5871.0
